symbol,eps_growth,recommendation_previous_dars_overall,active_status_by_frequency,subindustry,returns_potential_rating,average_days_to_recovery,recommendation_dars_yield_attractiveness,yield_fwd_rating,years_of_consecutive_div_increase_or_nochg,sector_average_forward_payout_ratio_ffo_count,consec_years_div_incr_rating,profit_growth_rating,ratio_payout_forward_for_rating,payout_next_count,annualized_dividend_growth_5yr_cy0,annualized_dividend_growth_5yr_cy1,returns_risk_rating,bds_reco,dgs_reco,avg_analyst_upside_rating,dars_dividend_growth_streak,price_change_precent,ratio_price_ffo,high_price_52_week,payout_next_ex_date,sector_average_forward_payout_ratio_ffo,short_name,previous_dars_overall,share_class,max_recovery_of_close_price_from_ex_date_less_2day,sector_average_ratio_price_earnings_fy1_count,industry,payout_ratio_rating,annualized_dividend_growth_3yr_cy0,years_of_consecutive_dividend_growth,annualized_dividend_growth_3yr_cy1,min_recovery_of_close_price_from_ex_date_less_1day,next_year_estimate_eps,dividend_annual_current,avg_recovery_of_close_price_from_ex_date_less_1day,returns_total_5_year_avg,payout_next_other_pay_date,sector_average_ratio_payout_forward_count,low_price_52_week,returns_total_10_year_avg,payout_next_percent_change,forward_payout_ratio_ffo,ratio_net_debt_ebitda_ttm,sector_average_ratio_price_ffo,payout_next_other_amount,returns_total_since_inception,payout_next_other_declared_date,low_vol_beta_rating,dividend_policy_status,payout_next_other_type,latest_recovery_of_close_price_from_ex_date_less_1day,float_short_percent_this_month_rating,forward_payout_ratio,payout_next_amount,div_growth_3yr_rating,dars_leverage,val_ratio_rating,payout_frequency,mix_of_recovered_bdc_payouts_exdate_less_2day,trailing_payout_ratio,returns_total_1_year,annualized_dividend_growth_10yr_cy1,recommendation_dars_overall,annualized_dividend_growth_10yr_cy0,hys_reco,dars_overall,payout_next_type,next_payout_estimated_status,annualized_dividend_growth_20yr_cy0,payout_next_other_qualified,payout_next_pay_date,annualized_dividend_growth_20yr_cy1,sector,returns_total_3_year_avg,div_safety_rating,pe_ratio,recommendation_dars_overall_change,no_analysts_rating,low_leverage_rating,inception_date,payout_next_declared_date,name,exchange,sector_average_ratio_price_ffo_count,last_price,sector_average_ratio_price_earnings_fy1,sector_average_ratio_payout_forward,previous_close_price,payout_next_other_ex_date,market_cap,latest_recovery_of_close_price_from_ex_date_less_2day,mix_of_recovered_bdc_payouts_exdate_less_1day,dars_yield_attractiveness,security_type,local_distribution_currency,max_recovery_of_close_price_from_ex_date_less_1day,price_as_of,ytd_return,dividend_yield_current,dps_reco,price_change_precent_of_52_week_high,avg_recovery_of_close_price_from_ex_date_less_2day,min_recovery_of_close_price_from_ex_date_less_2day,most_recent_continuity_window_payout_count,trailing_yield,analyst_reco_rating,payout_next_qualified,annualized_dividend_growth_1yr_cy0,annualized_dividend_growth_1yr_cy1,ltm_dividend,uuid
CVX,0.17501213929671494,Quality,1,integrated-oils,4,7.7,Neutral,4,38,31,5,5,0.562399313872837,1,0.057989311071626304,0.05194326186865594,4,Hold,Buy,3,5,1.2446543690559884,6.627115857217241,167.11,2025-05-16T00:00:00.000+00:00,0.33028297611007884,Chevron,4.8,Commons,9,167,oil-gas-coal,3,0.0639043599707323,38,0.042332760142213655,1,12.162177,6.84,4.46835,0.16226139564454067,,81,135.37,0.08591610417843687,0.0,0.28577400367775774,0.29,5.014521194990888,,0.10555784113146949,,4,DividendActive,,2,4,0.562399313872837,1.71,4,5,5,4,0.861,0.562399313872837,0.08270241507046894,0.04775533520520914,Quality,0.04799988084788254,Buy,4.8,Regular,Estimated,0.07053507886576615,,2025-06-10T00:00:00.000+00:00,0.0631462268954257,energy,0.059724977428888826,4,13.042072977559856,No change,5,5,1990-01-02,2025-04-25T00:00:00.000+00:00,Chevron Corporation,NYSE,123,158.62,10.13898291059041,0.3238737699449905,156.67,,275832968750,2,0.861,3,stock,USD,20,2025-02-28T19:00:00.000Z,0.10719488128187482,0.043121926617072245,Hold,-5.0804859074860875,3.54741,2,143,0.0411,4,Qualified,0.04907975460122693,0.0,6.52,CVX**stock
BKUT,,Avoid,1,banks,,7.2,Quality,4,28,155,5,,,1,0.03496752704080697,0.022494394759551506,,,,,5,-0.6461538461538457,,673.0,2025-06-27T00:00:00.000+00:00,0.33813088252378487,Bank Of Utica,,Commons,2,590,banking,,0.022943737343978032,28,0.013515148022100965,1,,19.0,1.0,-0.01162877865909373,,416,402.0,0.010572504137012606,0.0,,,7.08072703789488,,0.06827772234674678,,,DividendActive,,1,5,,9.5,2,0,,2,1.0,,-0.014188819489637128,0.036701608261421326,Avoid,0.04275998895770594,,,Regular,Estimated,0.055914324024448625,,2025-07-09T00:00:00.000+00:00,0.05389318894788997,financials,-0.06851941816535168,,,No change,0,,2010-07-20,2025-06-11T00:00:00.000+00:00,Bank Of Utica,OTC,626,452.06,10.611028560718779,0.28578407242187315,452.06,,72000000,2,1.0,3,stock,USD,1,2025-02-28,-0.14972604986316163,0.04202981905056851,,-32.82912332838038,2.0,2,55,0.0415,,Qualified,0.01333333333333342,0.0,18.75,BKUT**stock
FRT,0.03349058720726096,Fair,1,other,2,14.3,Neutral,4,59,114,5,5,0.7107540262928497,1,-0.096355911987691,-0.049787217949485596,3,Sell,Sell,3,5,1.3556388808768354,17.029020329952775,118.34,2025-04-01T00:00:00.000+00:00,0.6667820396153005,Federal Realty Investment Trust,3.75,Commons,52,53,reit,4,-0.20019384541587526,58,-0.08727193746985784,1,3.131832,4.4,24.30059,0.023120303317205604,,19,95.97,0.006112983442770004,0.0,0.7107540262928497,6.32,11.309711218153716,,0.09913914451215144,,3,DividendNoChange,,39,4,1.4049284891399028,1.1,1,1,5,4,1.0,1.4049284891399028,0.09945599346360834,-0.015040730880474307,Fair,-0.04858189617316133,Hold,3.75,Regular,Declared,0.0006867453422725323,,2025-04-15T00:00:00.000+00:00,0.019108150699517212,real-estate,0.009866346000533488,4,33.66080939207467,No change,4,3,1990-01-02,2025-02-13T00:00:00.000+00:00,Federal Realty Investment Trust,NYSE,189,105.42,12.327606941371924,0.4598273278278916,104.01,,8911639648,26,1.0,3,stock,USD,51,2025-02-28T19:00:00.000Z,-0.048822154550491326,0.04173781066211345,Sell,-10.917694777759001,17.05169,2,143,0.0415,4,Non-Qualified,-0.49771689497716887,0.5,4.380000000000001,FRT**stock
BKH,0.050085481621451385,Fair,1,other,3,4.1,Neutral,4,55,23,5,5,0.6296270251566732,1,0.04498339791267725,0.03379455637824136,5,Sell,Hold,2,5,1.3249420337860172,6.043767998054755,65.59,2025-05-16T00:00:00.000+00:00,0.23413774617515107,Black Hills,4.2,Commons,84,82,integrated-utilities,4,0.03911404493377413,55,0.02649197754925714,1,4.294606,2.704,13.02613,0.0058858322037371735,,70,50.72,0.054633695085974265,0.0,0.2671191347947051,6.37,9.399828377892177,,0.11056674248647647,,5,DividendActive,,4,4,0.6296270251566732,0.676,3,1,4,4,0.9761,0.6296270251566732,0.24338190359696688,0.04874460700290961,Fair,0.05256558786451371,Hold,4.2,Regular,Estimated,0.03810154136724586,,2025-05-30T00:00:00.000+00:00,0.03650556413912742,utilities,0.0038177475179852483,4,14.245777144632127,No change,3,3,1990-01-02,2025-04-22T00:00:00.000+00:00,Black Hills Corporation,NYSE,92,61.18,16.674474154307536,0.5356639526651173,60.38,,4324259766,9,1.0,3,stock,USD,181,2025-02-28T19:00:00.000Z,0.05740663868517748,0.044197450147106895,Buy,-6.723585912486662,8.49677,2,143,0.0429,3,Qualified,0.040000000000000036,0.0,2.6260000000000003,BKH**stock
UGI,0.03379521261232105,Fair,1,other,2,13.0,Neutral,4,38,23,5,5,0.490165322960128,1,0.02667527035245243,0.019041149735921747,3,Hold,Sell,2,5,2.7986758952753528,5.399231180710059,34.22,2025-03-17T00:00:00.000+00:00,0.23413774617515107,UGI,4.5,Commons,367,82,utility-networks,4,0.01724476819110099,37,0.003355729847985822,1,3.060192,1.5,21.73143,0.03463241930677263,,70,22.01,0.0348399088078406,0.0,0.23708567830986793,2.21,9.399828377892177,,0.08119838671304502,,3,DividendNoChange,,13,3,0.490165322960128,0.375,2,3,3,4,1.0,0.490165322960128,0.4752698350934874,0.04784329933378273,Fair,0.052409779148925306,Hold,4.5,Regular,Declared,0.06304055156949473,,2025-04-01T00:00:00.000+00:00,0.060307700059660796,utilities,0.030034752603260495,4,11.162698288211981,No change,3,4,1990-01-02,2025-02-05T00:00:00.000+00:00,UGI CORPORATION,NYSE,92,34.16,16.674474154307536,0.5356639526651173,33.23,,7138240234,19,1.0,3,stock,USD,366,2025-02-28T19:00:00.000Z,0.2100602196245127,0.043911007025761124,Sell,-0.1753360607831711,24.48875,2,86,0.0439,4,Qualified,0.0,0.0,1.5,UGI**stock
TGT,0.10392744042858064,Fair,1,mass-merchants,3,1.4,Avoid,4,55,29,5,5,0.4378151927344569,1,0.10822678876448855,0.07230464255611713,4,Sell,Sell,3,5,1.4204081632653018,10.048538279427618,181.86,2025-05-14T00:00:00.000+00:00,0.21852079464821791,Target,3.95,Commons,13,141,retail-consumer-staples,4,0.04198374185883513,54,0.009091407752207736,1,10.232628,4.48,6.86888,0.06334653002706503,,73,120.21,0.07953400165092317,0.0,0.3623426552787808,1.97,11.381743196881661,,0.05358163809011729,,4,DividendActive,,12,4,0.4378151927344569,1.12,3,4,1,4,0.6633,0.4378151927344569,-0.1740898869241737,0.06801905920343154,Fair,0.07567834639550997,Sell,3.95,Regular,Estimated,0.1343544410311539,,2025-06-10T00:00:00.000+00:00,0.12302976457570014,consumer-staples,-0.14835196738569345,4,12.141553469939492,No change,5,4,1990-01-02,2025-03-13T00:00:00.000+00:00,Target Corporation,NYSE,102,124.24,15.853751796257246,0.39713589774708635,122.5,,56130960938,13,0.6633,2,stock,USD,12,2025-02-28T19:00:00.000Z,-0.07285572468371881,0.0360592401802962,Sell,-31.683712746068416,7.92121,2,100,0.0448,4,Qualified,0.009009009009008917,0.0,5.5600000000000005,TGT**stock
TROW,0.037878209531148635,Quality,1,investment-management,2,6.9,Neutral,4,39,155,5,5,0.5330429438492773,1,0.07130280567333513,0.03294213474721297,3,Hold,Sell,2,5,1.9184421093222739,6.808934665829891,125.81,2025-03-14T00:00:00.000+00:00,0.33813088252378487,PRICE T ROWE GROUP,4.75,Commons,52,590,asset-management,4,0.019078153827887245,39,0.01347871030328407,1,9.530189,5.08,14.25526,0.017283386872610995,,416,100.49,0.062450317891664886,2.4193548387096775,0.3271792291185759,-0.49,7.08072703789488,,0.08177254163774528,,3,DividendIncrease,,51,3,0.5330429438492773,1.27,2,5,3,4,0.8920999999999999,0.5330429438492773,-0.026887891079317328,0.08928367792382219,Quality,0.0934024375291278,Hold,4.75,Regular,Declared,0.1246207666120025,,2025-03-28T00:00:00.000+00:00,0.12070940985585454,financials,-0.048324588440669336,4,11.093169296012912,No change,4,5,1990-01-02,2025-02-11T00:00:00.000+00:00,PRICE T ROWE GROUP INC,NASDAQ,626,105.72,10.611028560718779,0.28578407242187315,103.73,,23093880859,52,1.0,3,stock,USD,51,2025-02-28T16:00:00.000Z,-0.0651693341586348,0.048051456678017405,Sell,-15.968523964708691,17.63609,2,96,0.0469,2,Qualified,0.024193548387096753,0.0,4.96,TROW**stock
NWN,0.05759888965995836,Fair,1,other,2,7.5,Neutral,4,70,23,5,5,0.6430446194225722,1,0.004656176580601912,0.003610202238386817,5,Hold,Sell,3,5,-0.6319883325230871,8.277001242082427,44.25,2025-04-29T00:00:00.000+00:00,0.23413774617515107,NORTHWEST NATURAL HOLDING,4.4,Commons,34,82,utility-networks,3,0.004288217122455418,70,0.0025641137884744314,1,3.048,1.96,29.01749,-0.05137697098262528,,70,34.82,0.022876119227058345,0.0,0.3968425253053218,4.69,9.399828377892177,,0.06144578946127299,,5,DividendActive,,8,4,0.6430446194225722,0.49,2,2,5,4,0.9512,0.6430446194225722,0.16314607783119706,0.004443424244942484,Fair,0.004980704691374349,Hold,4.25,Regular,Estimated,0.01919565529034073,,2025-05-15T00:00:00.000+00:00,0.01696592574647271,utilities,-0.035714155206681863,4,13.412073490813649,No change,4,4,1994-01-03,2025-04-11T00:00:00.000+00:00,NORTHWEST NATURAL HOLDING COMPANY,NYSE,92,40.88,16.674474154307536,0.5356639526651173,41.14,,1651030029,2,1.0,3,stock,USD,335,2025-02-28T19:00:00.000Z,0.04605115184869235,0.04794520547945205,Sell,-7.615819209039543,10.99936,2,143,0.0478,4,Qualified,0.002557544757033181,0.0,1.955,NWN**stock
NNN,0.046740720988739624,Fair,1,other,2,3.7,Neutral,5,35,114,5,5,0.6969822935125127,1,0.07093600089328667,0.058645139654947664,4,Sell,Sell,2,5,0.711743772242003,12.752973430864728,49.57,2025-04-29T00:00:00.000+00:00,0.6667820396153005,NNN REIT,4.15,Commons,243,53,reit,4,0.021396797587819316,35,0.011014101650697716,1,2.076586,2.32,12.78951,0.016506267921143625,,19,37.55,0.053951357167864034,0.0,0.6969822935125127,5.58,11.309711218153716,,0.10762548519927684,,4,DividendActive,,8,4,1.1172183574386036,0.58,2,2,4,4,0.7990999999999999,1.1172183574386036,0.0875510805478128,0.025702816315930077,Fair,0.030077470529575656,Buy,4.15,Regular,Estimated,0.029383568667185722,,2025-05-15T00:00:00.000+00:00,0.028209985446677077,real-estate,0.05519654389555839,4,20.442206583305484,No change,4,3,1994-01-03,2025-04-15T00:00:00.000+00:00,"NNN REIT, INC.",NYSE,189,42.45,12.327606941371924,0.4598273278278916,42.15,,7905370117,9,0.7990999999999999,3,stock,USD,113,2025-02-28T19:00:00.000Z,0.05446896257274725,0.054652532391048295,Sell,-14.363526326407094,17.70208,3,126,0.0543,3,Non-Qualified,0.006895061136324321,0.0,2.3049999999999997,NNN**stock
CDUAF,0.0491665113706725,Neutral,1,other,,10.4,Neutral,,54,23,,,0.7252000937386479,1,0.01003982399295178,0.008010689149354322,,,,,5,1.2620950778291995,,31.73,2025-05-01T00:00:00.000+00:00,0.23413774617515107,Canadian Utilities Ltd,3.35,ForeignOrdinary,274,82,integrated-utilities,,0.01002964179368071,54,0.00671656414779398,2,1.745278,1.2656757692,24.11476,0.028300191704505373,,70,21.3,0.029889097143601884,0.0,,,9.399828377892177,,0.07097108884554304,,,DividendActive,,6,,0.7252000937386479,0.3164189423,,0,,4,1.0,0.7252000937386479,0.14024349660227187,0.03483177423213646,Neutral,0.04490279205390468,,3.35,Regular,Estimated,0.06197406490447688,,2025-05-30T00:00:00.000+00:00,0.0596163550345552,utilities,0.023211278318193473,,13.791499119338008,No change,,,2005-08-08,2025-04-11T00:00:00.000+00:00,Canadian Utilities Ltd. - Ordinary Shares - Class A,OTC,92,24.07,16.674474154307536,0.5356639526651173,23.77,,8853073205,7,1.0,3,stock,CAD,127,2025-02-28T15:55:19.000Z,0.01615744356344484,0.052583122941420854,,-24.14119130160731,27.85761,3,143,0.0543,,Qualified,0.010152284263959421,0.0,1.3069442192,CDUAF**stock
PII,1.40819337408133,Avoid,1,recreational-vehicles,2,7.5,Neutral,5,30,38,5,1,1.6128513651841483,1,0.015632576929179187,0.012387678064537555,3,Sell,Sell,3,5,0.15607580824972192,27.033314673161172,100.91,2025-03-03T00:00:00.000+00:00,0.29978448929441154,POLARIS,2.1,Commons,61,489,leisure-products,0,0.015387025111419872,30,0.010152978419236236,2,2.912038,2.68,23.91055,-0.09157734018741936,,200,42.85,-0.09400167577220675,1.5151515151515151,1.6128513651841483,2.13,8.69999158873275,,0.1020019739360638,,3,DividendIncrease,,60,2,0.9203176606898674,0.67,2,3,4,4,1.0,0.9203176606898674,-0.5068757571526781,0.019931984709850248,Avoid,0.023716948149264727,Sell,2.1,Regular,Declared,0.08142732356317595,,2025-03-17T00:00:00.000+00:00,0.07593777460358231,consumer-discretionary,-0.25401526607533087,2,15.42562287992121,No change,5,3,1992-03-17,2025-01-30T00:00:00.000+00:00,POLARIS INC.,NYSE,269,44.92,13.236240212324345,0.2749918344166601,44.85,,2516080078,61,1.0,3,stock,USD,60,2025-02-28T19:00:00.000Z,-0.220409580006942,0.05966162065894924,Sell,-55.485085719948465,20.63125,2,82,0.0588,3,Qualified,0.015151515151515138,0.0,2.64,PII**stock
UVV,,Neutral,1,tobacco,,6.2,Fair,5,56,29,5,,-1.4794520547945207,1,0.010837458019941515,0.008223751512055344,5,,,,5,1.2082310741929405,-24.47945205479452,59.13,2025-04-14T00:00:00.000+00:00,0.21852079464821791,UNIVERSAL,2.65,Commons,19,141,consumer-products,,0.009434519443984435,55,0.00519759856183577,2,,3.24,6.92445,0.08195919456466116,,73,45.19,0.06566213202773796,0.0,-1.4794520547945207,4.06,11.381743196881661,,0.09083085087225062,,5,DividendNoChange,,2,5,,0.81,2,2,,4,0.8917,,0.1877008040474264,0.04283726192344739,Neutral,0.04481613898592407,,2.65,Regular,Declared,0.033077529462111066,,2025-05-05T00:00:00.000+00:00,0.03186990293443359,consumer-staples,0.06009454348213206,,,No change,0,,1990-01-02,2025-02-05T00:00:00.000+00:00,UNIVERSAL CORPORATION,NYSE,102,53.61,15.853751796257246,0.39713589774708635,52.97,,1307969971,11,0.8917,4,stock,USD,18,2025-02-28T19:00:00.000Z,-0.006487015615975755,0.0604364857302742,,-9.335362760020294,10.11207,3,142,0.0602,,Qualified,0.003095975232198178,0.0,3.2300000000000004,UVV**stock
BEN,0.14398989875414855,Fair,1,investment-management,3,6.5,Fair,5,46,155,5,5,0.5222824887250228,1,0.07978849781450026,0.07203337901454931,3,Sell,Sell,2,5,2.066532258064517,5.531626640140429,28.61,2025-03-31T00:00:00.000+00:00,0.33813088252378487,FRANKLIN RESOURCES,4.3,Commons,23,590,asset-management,3,0.10997033914773491,45,0.09760195214503375,1,2.450781,1.28,11.69737,0.033462478837764875,,416,18.83,-0.052387127820225476,0.0,0.34965343700640733,0.05,7.08072703789488,,0.10045560041050439,,3,DividendNoChange,,22,2,0.5222824887250228,0.32,4,5,1,4,0.8901,0.5222824887250228,-0.21896167135146238,0.08016182967543806,Fair,0.09768554028314491,Sell,4.3,Regular,Declared,0.12953475230243638,,2025-04-11T00:00:00.000+00:00,0.11862250663015628,financials,-0.05794026450007117,4,8.262672184907586,No change,4,5,1990-01-02,2025-02-04T00:00:00.000+00:00,"FRANKLIN RESOURCES, INC.",NYSE,626,20.25,10.611028560718779,0.28578407242187315,19.84,,10421809570,23,0.8901,4,stock,USD,22,2025-02-28T19:00:00.000Z,-0.0019714144898964614,0.06320987654320988,Sell,-29.22055225445648,12.4599,2,142,0.0617,2,Qualified,0.28,0.0,1.25,BEN**stock
EPD,0.062476069960779854,Fair,1,midstream-oil-gas,3,25.5,Fair,5,27,31,5,,0.6979040701504472,1,0.03694354053004756,0.03349273671537012,4,,,3,5,1.7976843388177826,7.822242315479755,34.63,2025-04-29T00:00:00.000+00:00,0.33028297611007884,ENTERPRISE PRODUCTS PARTNERS LP,4.3,Units,61,167,oil-gas-coal,,0.039536152881948894,27,0.021958198646614413,4,3.066324,2.14,25.54734,0.16205100812367101,,81,27.26,0.07206710382439141,0.0,0.5010355748316874,3.53,5.014521194990888,,0.14492084130496052,,4,DividendActive,,20,5,0.6979040701504472,0.535,3,3,,4,1.0,0.6979040701504472,0.2916309787695055,0.02886593842198426,Fair,0.03412308773373507,,4.3,Regular,Estimated,0.04732555198121635,,2025-05-14T00:00:00.000+00:00,0.04353986621064432,energy,0.19053127021996064,,10.895782702675907,No change,5,4,1998-07-28,2025-04-04T00:00:00.000+00:00,ENTERPRISE PRODUCTS PARTNERS L.P.,NYSE,123,33.41,10.13898291059041,0.3238737699449905,32.82,,71139812500,13,1.0,4,stock,USD,59,2025-02-28T19:00:00.000Z,0.08282695448010746,0.06405267883867105,,-3.5229569737222244,23.10756,4,105,0.0629,4,Non-Qualified,0.01904761904761898,0.0,2.1,EPD**stock
MO,0.03606196227089143,Fair,1,tobacco,3,20.5,Fair,5,57,29,5,5,0.737331852645675,1,0.03713728933664817,0.02996744995959233,5,,,2,5,1.3979665940450312,11.71870485546461,58.03,2025-03-25T00:00:00.000+00:00,0.21852079464821791,ALTRIA GROUP,4.0,Commons,132,141,consumer-products,3,0.03499308487181674,56,0.020413775479336982,6,5.533465,4.08,36.73435,0.1582821222729569,,73,39.25,0.06547839035720426,0.0,0.8560844370688561,2.04,11.381743196881661,,0.09663163220354698,,5,DividendNoChange,,30,5,0.737331852645675,1.02,3,3,5,4,1.0,0.737331852645675,0.48538988444218556,0.056718303852194785,Fair,0.06517273882237062,,4.0,Regular,Declared,0.014488052647620098,,2025-04-30T00:00:00.000+00:00,0.010359906325229318,consumer-staples,0.11641862806879621,,10.09313332604435,No change,4,4,1990-01-02,2025-02-27T00:00:00.000+00:00,"ALTRIA GROUP, INC.",NYSE,102,55.85,15.853751796257246,0.39713589774708635,55.08,,93121648438,31,1.0,4,stock,USD,130,2025-02-28T19:00:00.000Z,0.06808185121438148,0.07305282005371531,,-3.7566775805617736,37.67951,7,143,0.0716,3,Qualified,0.020000000000000018,0.0,4.0,MO**stock
